Removed Pin From Net: NetName=TRIG Pin=C10-1
Removed Pin From Net: NetName=ACU_PWR Pin=C10-2
Removed Pin From Net: NetName=GND Pin=C12-1
Removed Pin From Net: NetName=ACU_PWR Pin=C12-2
Removed Pin From Net: NetName=BSPD_TEST Pin=CN1-1
Removed Pin From Net: NetName=HVB_PWR Pin=CN1-2
Removed Pin From Net: NetName=IMD_PWR Pin=CN1-3
Removed Pin From Net: NetName=PRECHRG_CTRL Pin=CN1-4
Removed Pin From Net: NetName=AMS_PWR Pin=CN1-5
Removed Pin From Net: NetName=EMETER_PWR Pin=CN1-6
Removed Pin From Net: NetName=AMS_CLR_ERR Pin=CN1-7
Removed Pin From Net: NetName=AIR+_CTRL Pin=CN1-8
Removed Pin From Net: NetName=IMD_RESIST Pin=CN1-9
Removed Pin From Net: NetName=AIR+_FB Pin=CN1-10
Removed Pin From Net: NetName=AIR-_CTRL Pin=CN1-11
Removed Pin From Net: NetName=EXTRA_INPUT2 Pin=CN1-12
Removed Pin From Net: NetName=EXTRA_INPUT1 Pin=CN1-13
Removed Pin From Net: NetName=IMD_OK Pin=CN1-14
Removed Pin From Net: NetName=AIR-_FB Pin=CN1-15
Removed Pin From Net: NetName=CAN_SENS_P Pin=CN1-16
Removed Pin From Net: NetName=CAN_SENS_N Pin=CN1-17
Removed Pin From Net: NetName=SWO Pin=CN1-18
Removed Pin From Net: NetName=SCHT_TAP Pin=CN1-19
Removed Pin From Net: NetName=AMS_LED Pin=CN2-1
Removed Pin From Net: NetName=IMD_LED Pin=CN2-2
Removed Pin From Net: NetName=BSPD_LED Pin=CN2-3
Removed Pin From Net: NetName=AMBER_LED_GND Pin=CN2-4
Removed Pin From Net: NetName=CAN_N Pin=CN2-6
Removed Pin From Net: NetName=BRAKE_SENS Pin=CN2-7
Removed Pin From Net: NetName=CAN_P Pin=CN2-9
Removed Pin From Net: NetName=B\R\A\K\E\_\P\R\E\S\S\ Pin=CN2-10
Removed Pin From Net: NetName=GND Pin=CN2-11
Removed Pin From Net: NetName=CAN_SENS_N Pin=CN2-12
Removed Pin From Net: NetName=VCU_PWR Pin=CN2-13
Removed Pin From Net: NetName=CAN_SENS_P Pin=CN2-15
Removed Pin From Net: NetName=BRAKE_PWR Pin=CN2-16
Removed Pin From Net: NetName=BRAKE_LIGHT_GND Pin=CN2-17
Removed Pin From Net: NetName=GND Pin=CN2-18
Removed Pin From Net: NetName=LATCHING_Delayed Pin=LATCHING_Delayed-1
Removed Pin From Net: NetName=ACU_PWR Pin=Q7-1
Removed Pin From Net: NetName=ACU_PWR Pin=Q7-2
Removed Pin From Net: NetName=ACU_PWR Pin=Q7-3
Removed Pin From Net: NetName=LATCHING_Delayed Pin=Q7-5
Removed Pin From Net: NetName=LATCHING_Delayed Pin=Q7-6
Removed Pin From Net: NetName=LATCHING_Delayed Pin=Q7-7
Removed Pin From Net: NetName=LATCHING_Delayed Pin=Q7-8
Removed Pin From Net: NetName=555_OUT_LATCHING Pin=Q11-1
Removed Pin From Net: NetName=GND Pin=Q11-2
Removed Pin From Net: NetName=GND Pin=R9-1
Removed Pin From Net: NetName=TRIG Pin=R9-2
Removed Pin From Net: NetName=ACU_PWR Pin=R43-2
Removed Pin From Net: NetName=GND Pin=R44-1
Removed Pin From Net: NetName=555_OUT_LATCHING Pin=R44-2
Removed Pin From Net: NetName=GND Pin=R45-1
Removed Pin From Net: NetName=GND Pin=U4-1
Removed Pin From Net: NetName=TRIG Pin=U4-2
Removed Pin From Net: NetName=555_OUT_LATCHING Pin=U4-3
Removed Pin From Net: NetName=ACU_PWR Pin=U4-4
Removed Pin From Net: NetName=TRIG Pin=U4-6
Removed Pin From Net: NetName=ACU_PWR Pin=U4-8
Removed Member From Class: ClassName=Designator Member=D17
Removed Member From Class: ClassName=Designator Member=D19
Removed Member From Class: ClassName=Designator Member=F17
Removed Member From Class: ClassName=Designator Member=R32
Removed Member From Class: ClassName=Designator Member=R34
Change Component Footprint: Designator=Q7 Old Footprint=SOIC127P600X175-8N New Footprint=SOT-23_N
Change Component Comment : Designator=CN1 Old Comment=5-1418363-1 New Comment=5-1418363-3
Change Component Comment : Designator=CN2 Old Comment=5-1418363-1 New Comment=5-1418363-3
Change Component Comment : Designator=Q7 Old Comment=PFET - FDS6675BZ New Comment=
Change Component Designator: OldDesignator=3V3 NewDesignator=2
Change Component Designator: OldDesignator=R11 NewDesignator=R38
Change Component Designator: OldDesignator=R12 NewDesignator=R42
Change Component Designator: OldDesignator=R13 NewDesignator=R40
Change Component Designator: OldDesignator=R14 NewDesignator=R43
Change Component Designator: OldDesignator=R15 NewDesignator=R26
Change Component Designator: OldDesignator=R16 NewDesignator=R41
Change Component Designator: OldDesignator=R17 NewDesignator=R44
Change Component Designator: OldDesignator=R18 NewDesignator=R39
Change Component Designator: OldDesignator=R19 NewDesignator=R29
Change Component Designator: OldDesignator=R20 NewDesignator=R30
Change Component Designator: OldDesignator=R21 NewDesignator=R8
Change Component Designator: OldDesignator=R22 NewDesignator=R5
Change Component Designator: OldDesignator=R23 NewDesignator=R13
Change Component Designator: OldDesignator=R25 NewDesignator=R2
Change Component Designator: OldDesignator=R26 NewDesignator=R31
Change Component Designator: OldDesignator=R27 NewDesignator=R6
Change Component Designator: OldDesignator=R28 NewDesignator=R10
Change Component Designator: OldDesignator=R29 NewDesignator=R12
Change Component Designator: OldDesignator=R30 NewDesignator=R7
Change Component Designator: OldDesignator=R31 NewDesignator=R15
Change Component Designator: OldDesignator=R32 NewDesignator=R4
Change Component Designator: OldDesignator=R33 NewDesignator=R9
Change Component Designator: OldDesignator=R34 NewDesignator=R3
Change Component Designator: OldDesignator=R35 NewDesignator=R32
Change Component Designator: OldDesignator=R36 NewDesignator=R23
Change Component Designator: OldDesignator=R37 NewDesignator=R33
Change Component Designator: OldDesignator=R38 NewDesignator=R11
Change Component Designator: OldDesignator=R39 NewDesignator=R24
Change Component Designator: OldDesignator=R40 NewDesignator=R36
Change Component Designator: OldDesignator=R41 NewDesignator=R34
Change Component Designator: OldDesignator=R42 NewDesignator=R37
Change Component Designator: OldDesignator=R48 NewDesignator=R18
Change Component Designator: OldDesignator=R49 NewDesignator=R1
Change Component Designator: OldDesignator=R50 NewDesignator=R35
Change Component Designator: OldDesignator=R69 NewDesignator=R17
Change Component Designator: OldDesignator=U1 NewDesignator=U2
Change Component Designator: OldDesignator=U2 NewDesignator=U3
Change Component Designator: OldDesignator=U6 NewDesignator=U1
Change Component Designator: OldDesignator=U7 NewDesignator=U5
Change Component Designator: OldDesignator=U8 NewDesignator=U4
Change Component Designator: OldDesignator=UV_DELAY NewDesignator=UV_DELAY1
Change Component Designator: OldDesignator=VS NewDesignator=VS1
Change Component Designator: OldDesignator=VS_FROM_MS NewDesignator=VS_FROM_MS1
Change component parameters: Designator = "Q7" ("Q7"); Footprint = "SOIC127P600X175-8N"; UniqueID = "\QLBDRNWD\OKAPSDOV" ("\QLBDRNWD\OKAPSDOV")
Change component parameters (AddParameter): Name = "Category"; Value = "Discrete Semiconductor Products"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "http://www.infineon.com/dgdl/Infineon-IPD075N03LG-DS-v02_01-en.pdf?folderId=5546d4694909da4801490a07012f053b&fileId=db3a30431936bc4b011951d824f83aeb"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.infineon.com/dgdl/Infineon-IPD075N03LG-DS-v02_01-en.pdf?folderId=5546d4694909da4801490a07012f053b&fileId=db3a30431936bc4b011951d824f83aeb"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2Description"; Value = "http://www.semicon.toshiba.co.jp/info/docget.jsp?type=datasheet&lang=en&pid=SSM3K329R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.semicon.toshiba.co.jp/info/docget.jsp?type=datasheet&lang=en&pid=SSM3K329R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Current - Continuous Drain (Id) @ 25°C"; Value = "50A (Tc)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Drain to Source Voltage (Vdss)"; Value = "30V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "FET Feature"; Value = "Logic Level Gate"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "FET Type"; Value = "MOSFET N-Channel, Metal Oxide"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Gate Charge (Qg) @ Vgs"; Value = "18nC @ 10V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Input Capacitance (Ciss) @ Vds"; Value = "1900pF @ 15V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Infineon Technologies"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer Part Number"; Value = "IPD075N03L G"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mounting Type"; Value = "Surface Mount"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package / Case"; Value = "TO-252-3, DPak (2 Leads + Tab), SC-63"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PackageDescription"; Value = "TO, Flat Index; 3 In-Line, Axial Leads; Body Dia. 4.6mm; Lead Dia. 0.5 mm (max)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PackageReference"; Value = "E3"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PackageVersion"; Value = "1995/1996"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Packaging"; Value = "Cut Tape (CT)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power - Max"; Value = "47W"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rds On (Max) @ Id, Vgs"; Value = "7.5 mOhm @ 30A, 10V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS"; Value = "RoHS Compliant"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Device Package"; Value = "PG-TO252-3"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "DMG3406L-13DI-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Vgs(th) (Max) @ Id"; Value = "2.2V @ 250µA"; VariantName = "[No Variations]"
Added Component: Designator=C18(1608[0603])
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "29-May-2009"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "IPC-7351 Footprint Added."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Chip Capacitor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "C1206"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "490-10991-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "10uF"; VariantName = "[No Variations]"
Added Component: Designator=C19(1608[0603])
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "29-May-2009"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "IPC-7351 Footprint Added."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Chip Capacitor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "C1206"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "490-10991-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "15uF"; VariantName = "[No Variations]"
Added Component: Designator=CN1(LeavySeal 39 pin Ver)
Added Component: Designator=CN2(LeavySeal 39 pin Ver)
Added Component: Designator=LATCHING_Delayed1(Test Via)
Added Component: Designator=Latching Delay1(TE_5-1393243-4)
Add component (AddParameter): Name = "Digi-Key_Part_Number"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digi-Key_Purchase_URL"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "TE Connectivity"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "5-1393243-4"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/5-1393243-4/TE%20Connectivity/view-part/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "RT424F12-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "TE_purchase_URL"; Value = "https://www.te.com/usa-en/product-5-1393243-4.html?te_bu=Cor&te_type=disp&te_campaign=seda_glo_cor-seda-global-disp-prtnr-fy19-seda-model-bom-cta_sma-317_1&elqCampaignId=32493"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Add Component: Footprint Not Found SOIC127P600X175-8N
Added Component: Designator=Q6(SOT-23_N)
Add component (AddParameter): Name = "Category"; Value = "Discrete Semiconductor Products"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "http://www.infineon.com/dgdl/Infineon-IPD075N03LG-DS-v02_01-en.pdf?folderId=5546d4694909da4801490a07012f053b&fileId=db3a30431936bc4b011951d824f83aeb"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.infineon.com/dgdl/Infineon-IPD075N03LG-DS-v02_01-en.pdf?folderId=5546d4694909da4801490a07012f053b&fileId=db3a30431936bc4b011951d824f83aeb"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "http://www.semicon.toshiba.co.jp/info/docget.jsp?type=datasheet&lang=en&pid=SSM3K329R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.semicon.toshiba.co.jp/info/docget.jsp?type=datasheet&lang=en&pid=SSM3K329R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Current - Continuous Drain (Id) @ 25°C"; Value = "50A (Tc)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Drain to Source Voltage (Vdss)"; Value = "30V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FET Feature"; Value = "Logic Level Gate"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FET Type"; Value = "MOSFET N-Channel, Metal Oxide"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Gate Charge (Qg) @ Vgs"; Value = "18nC @ 10V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Capacitance (Ciss) @ Vds"; Value = "1900pF @ 15V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Infineon Technologies"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "IPD075N03L G"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package / Case"; Value = "TO-252-3, DPak (2 Leads + Tab), SC-63"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "TO, Flat Index; 3 In-Line, Axial Leads; Body Dia. 4.6mm; Lead Dia. 0.5 mm (max)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "E3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageVersion"; Value = "1995/1996"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Cut Tape (CT)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power - Max"; Value = "47W"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Rds On (Max) @ Id, Vgs"; Value = "7.5 mOhm @ 30A, 10V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "RoHS Compliant"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Device Package"; Value = "PG-TO252-3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "DMG3406L-13DI-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vgs(th) (Max) @ Id"; Value = "2.2V @ 250µA"; VariantName = "[No Variations]"
Added Component: Designator=R47(1608[0603])
Add component (AddParameter): Name = "Category"; Value = "Resistors"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "http://rohmfs.rohm.com/en/products/databook/datasheet/passive/resistor/chip_resistor/esr.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://rohmfs.rohm.com/en/products/databook/datasheet/passive/resistor/chip_resistor/esr.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Composition"; Value = "Thick Film"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Failure Rate"; Value = "-"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = "Automotive AEC-Q200, Pulse Withstanding"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height - Seated (Max)"; Value = "0.022" (0.55mm)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
